id_imovel,bairro,tipo,area_util,quartos,suites,banheiros,vagas,andar,idade_imovel,varanda,piscina,academia,portaria_24h,vista_mar,condominio,iptu,lat,lon,preco_venda
4222,Leblon,Apartamento,110.2,3,2,5,0,6,42,1,0,0,0,0,2295.25,1786.56,-22.989693,-43.237824,1990840.02
4223,Sao Conrado,Apartamento,150.9,4,0,6,3,12,9,1,1,0,0,1,1781.42,1404.92,-22.986968,-43.277947,2381100.23
4224,Lagoa,Cobertura,560.7,5,3,7,0,22,0,1,1,0,1,1,2028.77,6685.84,-22.973571,-43.209329,17265431.96
4225,Flamengo,Casa,240.3,5,3,5,2,0,39,0,0,0,1,0,1652.95,1721.93,-22.930147,-43.168703,2211957.74
4226,Santa Teresa,Apartamento,69.1,2,1,2,2,22,8,1,0,0,1,0,682.83,560.8,-22.915694,-43.1769,782896.36
4227,Vila Isabel,Apartamento,55.8,2,0,2,2,28,17,0,0,1,0,0,747.12,289.08,-22.905285,-43.269416,560153.15
4228,Botafogo,Cobertura,160.3,3,0,3,1,18,25,0,0,1,0,0,1457.42,1197.36,-22.932845,-43.169831,1842119.22
4229,Tijuca,Studio/Loft,31.3,0,0,2,1,18,0,0,1,0,1,0,1072.82,178.34,-22.937249,-43.231769,264908.38
4230,Humaita,Apartamento,28.2,0,0,1,1,10,41,1,1,0,1,0,1481.14,371.41,-22.946388,-43.208719,337437.08
4231,Campo Grande,Apartamento,68.7,2,1,3,0,8,23,1,0,0,0,0,365.23,195.25,-22.901077,-43.572267,232460.27
4232,Leblon,Studio/Loft,45.5,1,0,3,0,21,3,1,0,0,1,1,2098.19,1043.81,-22.992119,-43.216271,1484068.58
4233,Ramos,Apartamento,92.8,2,0,2,0,26,37,1,0,0,1,0,303.89,371.38,-22.84797,-43.25502,442109.22
4234,Madureira,Apartamento,81.2,3,2,4,1,25,46,0,0,0,1,0,509.25,248.79,-22.878218,-43.329358,273910.38
4235,Ipanema,Apartamento,47.0,1,0,2,1,9,4,1,0,1,0,0,1972.99,803.18,-22.973444,-43.193884,1056955.75
4236,Botafogo,Apartamento,137.0,4,2,4,0,15,7,1,0,1,1,0,1480.57,1239.52,-22.951349,-43.165801,2968739.45
4237,Barra da Tijuca,Casa,251.8,4,1,4,2,0,5,0,0,1,1,0,238.66,2086.05,-22.991786,-43.368825,2233979.73
4238,Santa Teresa,Flat,54.8,1,0,3,1,25,3,0,0,0,0,0,969.77,429.33,-22.914964,-43.187283,620995.16
4239,Tijuca,Casa,74.2,2,0,4,2,0,5,1,0,0,0,1,776.14,394.43,-22.931863,-43.23821,657885.28
4240,Meier,Cobertura,185.3,4,2,5,0,8,24,1,0,1,0,0,751.43,837.36,-22.915176,-43.279551,967268.72
4241,Madureira,Casa,243.1,4,3,6,3,0,16,1,0,1,0,0,367.26,1029.74,-22.869651,-43.328683,1411281.81
4242,Centro,Apartamento,89.0,2,0,2,1,26,12,1,0,1,1,0,678.58,510.85,-22.910688,-43.186479,700605.16
4243,Recreio,Apartamento,97.2,3,0,5,3,8,18,0,0,1,0,0,591.8,545.55,-23.013301,-43.469852,958490.65
4244,Jacarepagua,Apartamento,118.4,2,1,3,2,26,0,0,1,1,0,0,584.46,800.85,-22.962569,-43.370236,853662.52
4245,Engenho Novo,Apartamento,95.7,3,1,3,3,26,15,0,1,0,1,0,468.73,374.03,-22.917646,-43.267937,665439.9
4246,Humaita,Apartamento,116.7,3,1,5,1,22,13,1,1,0,0,0,1663.96,1979.13,-22.955229,-43.182088,1888591.6
4247,Santa Teresa,Casa,136.8,4,0,4,0,0,5,0,0,1,0,0,842.3,1068.01,-22.937492,-43.19758,1216079.83
4248,Leblon,Flat,40.5,2,0,3,0,8,16,0,0,0,0,1,1115.9,727.96,-22.994525,-43.237603,1358746.61
4249,Botafogo,Apartamento,108.9,2,1,3,1,29,8,1,1,0,1,0,1126.51,1259.21,-22.956594,-43.172071,1647615.83
4250,Madureira,Apartamento,118.2,3,2,5,0,24,28,0,0,0,1,0,475.96,520.59,-22.890171,-43.324409,461774.99
4251,Barra da Tijuca,Apartamento,110.8,3,0,3,0,27,6,0,0,0,1,1,769.78,557.27,-22.997496,-43.362611,1213181.71
4252,Lagoa,Flat,56.8,1,0,3,0,19,16,1,0,0,1,1,3054.97,320.2,-22.976437,-43.211737,994303.75
4253,Botafogo,Cobertura,196.4,3,1,3,3,29,6,0,0,1,1,0,2402.93,1200.62,-22.946417,-43.185528,3149975.71
4254,Tijuca,Apartamento,97.9,3,2,3,3,5,0,1,0,1,1,0,732.95,514.57,-22.91623,-43.243018,1170394.53
4255,Centro,Flat,60.5,2,1,2,2,13,18,1,1,0,0,1,1030.68,326.58,-22.89666,-43.180171,600732.87
4256,Ipanema,Cobertura,256.6,5,2,5,1,2,2,1,0,1,0,1,1877.64,4607.7,-22.977416,-43.211551,5818532.35
4257,Leblon,Apartamento,255.4,4,1,6,2,8,4,1,1,1,1,0,2283.32,3430.29,-22.996717,-43.228745,8275526.01
4258,Recreio,Apartamento,62.3,2,1,2,0,1,4,1,0,0,1,0,1394.61,384.43,-23.025821,-43.466118,600136.77
4259,Campo Grande,Apartamento,327.1,4,3,4,2,30,21,1,1,1,1,0,440.83,973.35,-22.916104,-43.549673,1588145.01
4260,Gavea,Apartamento,54.4,1,0,2,0,5,22,1,0,0,0,0,1590.16,651.68,-22.98384,-43.24117,856787.83
4261,Campo Grande,Apartamento,105.0,3,2,3,1,5,65,0,0,0,0,0,454.46,279.42,-22.890475,-43.564067,298079.14
4262,Lapa,Flat,40.8,2,1,3,1,3,0,0,1,1,1,0,834.38,241.86,-22.909815,-43.184279,420128.0
4263,Gavea,Apartamento,101.7,3,2,5,1,18,4,1,0,1,1,0,1241.87,2144.05,-22.968541,-43.224757,1690544.83
4264,Centro,Apartamento,133.3,4,2,6,2,29,4,1,0,1,1,0,753.65,691.82,-22.917487,-43.181693,944427.92
4265,Meier,Studio/Loft,38.3,2,1,2,2,21,32,0,0,0,1,0,521.16,268.13,-22.905549,-43.282938,243218.19
4266,Jacarepagua,Flat,70.1,2,0,3,0,25,13,1,1,0,1,1,807.53,422.45,-22.955921,-43.386702,606420.77
4267,Barra da Tijuca,Studio/Loft,34.2,1,0,1,1,11,7,0,1,1,0,1,1034.16,312.84,-23.008462,-43.380086,408001.74
4268,Centro,Apartamento,39.6,2,1,2,0,5,23,1,0,0,1,0,1009.07,204.87,-22.908591,-43.176217,271136.25
4269,Madureira,Studio/Loft,44.4,1,0,1,1,9,0,1,1,0,1,0,328.35,163.91,-22.863437,-43.337817,220614.89
4270,Ramos,Apartamento,91.1,2,1,2,2,22,1,1,0,0,0,0,279.55,213.38,-22.847791,-43.262353,502581.23
4271,Campo Grande,Apartamento,74.3,3,1,5,3,5,23,0,0,0,1,0,494.89,175.68,-22.897971,-43.567922,293433.91
4272,Recreio,Flat,49.6,1,0,2,1,15,7,0,1,0,0,1,874.29,230.75,-23.018915,-43.480696,568251.71
4273,Madureira,Apartamento,105.9,3,1,3,0,2,4,0,1,0,0,0,718.43,451.38,-22.870122,-43.340628,536230.41
4274,Santa Teresa,Casa,138.6,4,0,4,2,0,65,0,1,1,1,0,969.49,1300.92,-22.929834,-43.185461,908712.52
4275,Botafogo,Apartamento,104.6,2,1,2,2,4,28,0,0,1,1,0,1427.18,1156.25,-22.933269,-43.164527,1147655.78
4276,Ipanema,Apartamento,144.8,4,1,4,0,30,27,1,0,0,0,0,2504.29,1955.53,-22.994096,-43.202531,2954324.25
4277,Barra da Tijuca,Studio/Loft,63.6,2,1,4,1,13,42,0,0,1,0,0,820.88,355.23,-22.990035,-43.365334,608161.86
4278,Santa Teresa,Apartamento,157.8,3,0,5,3,14,11,0,1,0,1,0,1223.32,1407.25,-22.936305,-43.194317,1875845.24
4279,Gavea,Flat,57.3,1,0,1,0,9,65,1,0,1,1,0,2027.08,696.95,-22.978685,-43.248588,734180.25
4280,Engenho Novo,Apartamento,99.8,3,2,4,1,9,63,1,1,0,0,0,370.34,443.97,-22.907683,-43.27427,353687.14
4281,Leblon,Studio/Loft,34.4,0,0,2,0,21,38,1,1,0,0,1,3401.62,626.56,-22.989742,-43.205656,850847.13
4282,Barra da Tijuca,Studio/Loft,33.8,0,0,1,1,6,26,1,0,0,0,0,423.97,220.81,-23.012431,-43.366719,325100.48
4283,Vila Isabel,Flat,68.4,2,0,3,0,16,15,1,0,0,1,0,642.72,342.75,-22.924403,-43.27527,479684.71
4284,Copacabana,Apartamento,79.6,2,0,2,0,7,10,1,0,0,1,0,2384.36,1299.72,-22.973106,-43.18177,1245605.24
4285,Lapa,Apartamento,104.2,3,0,3,0,2,10,0,0,0,0,0,739.52,441.38,-22.910873,-43.170361,936626.4
4286,Lagoa,Apartamento,61.2,1,0,3,1,16,14,0,0,1,0,0,2274.95,535.78,-22.970579,-43.209058,1166643.12
4287,Niteroi,Apartamento,155.7,3,2,4,3,6,34,1,0,0,0,0,959.79,821.45,-22.882009,-43.103789,1279974.9
4288,Flamengo,Apartamento,79.1,2,0,4,0,8,21,0,0,0,1,0,1031.21,826.21,-22.931542,-43.181824,724768.2
4289,Campo Grande,Studio/Loft,49.9,1,0,3,1,25,17,1,1,1,0,1,259.37,132.53,-22.896843,-43.567311,258333.77
4290,Vila Isabel,Casa,145.7,4,2,5,2,0,26,1,1,1,0,0,443.84,952.45,-22.9215,-43.257859,1403565.66
4291,Copacabana,Studio/Loft,31.5,1,0,3,0,9,27,1,0,0,0,0,1760.16,430.26,-22.968387,-43.19443,489347.26
4292,Ipanema,Flat,76.7,3,0,3,1,20,31,0,0,1,0,1,1912.94,1014.48,-22.993213,-43.206904,1645103.77
4293,Ipanema,Apartamento,70.1,3,2,5,1,30,20,0,0,1,0,1,1799.37,827.76,-22.996685,-43.216073,2318606.9
4294,Vila Isabel,Studio/Loft,25.7,0,0,2,0,13,8,1,0,1,0,0,674.05,122.35,-22.921531,-43.25389,151221.37
4295,Centro,Apartamento,59.4,2,0,3,1,18,15,1,0,0,0,0,1229.96,519.13,-22.881959,-43.17615,466433.35
4296,Barra da Tijuca,Apartamento,126.8,4,3,5,0,4,3,0,0,1,1,0,1347.75,1280.67,-23.000508,-43.365783,1736326.21
4297,Recreio,Apartamento,122.0,4,1,5,0,4,26,1,0,1,0,0,656.98,612.54,-23.011879,-43.46739,874124.66
4298,Vila Isabel,Apartamento,66.3,2,0,4,2,23,10,1,0,1,1,0,475.61,407.98,-22.908309,-43.251888,463142.6
4299,Tijuca,Cobertura,176.4,4,2,5,0,23,15,1,1,1,0,0,980.03,1431.18,-22.924693,-43.231355,1842976.01
4300,Meier,Apartamento,117.8,3,1,4,1,9,35,1,1,0,1,0,397.69,410.57,-22.892014,-43.283537,576560.1
4301,Recreio,Studio/Loft,52.8,1,0,2,1,3,18,1,1,0,0,0,907.62,435.7,-23.01464,-43.470573,363252.09
4302,Engenho Novo,Studio/Loft,37.4,1,0,3,0,10,32,1,0,1,0,0,752.4,165.9,-22.901967,-43.287197,171751.78
4303,Campo Grande,Casa,256.7,4,0,4,1,0,13,0,1,0,0,0,552.88,848.82,-22.900625,-43.562019,886330.55
4304,Barra da Tijuca,Apartamento,127.6,4,0,6,0,10,3,0,0,0,0,1,564.25,1152.14,-22.998379,-43.353364,1625462.57
4305,Leblon,Apartamento,212.9,3,1,4,1,11,9,1,0,0,0,1,2780.95,3982.31,-22.972497,-43.222773,7622067.78
4306,Copacabana,Casa,118.9,2,1,3,0,0,17,0,0,0,0,0,0.0,1490.87,-22.975,-43.19318,1773248.31
4307,Tijuca,Apartamento,68.9,2,1,3,0,11,26,1,1,1,0,0,619.94,535.65,-22.919541,-43.231383,562077.13
4308,Barra da Tijuca,Apartamento,73.5,3,1,5,1,28,12,0,0,1,1,1,956.3,842.71,-22.99963,-43.363436,1072985.95
4309,Niteroi,Apartamento,125.3,3,2,4,2,21,11,1,0,1,0,1,919.41,629.9,-22.881882,-43.118533,1328191.49
4310,Sao Cristovao,Flat,51.6,1,0,1,0,5,27,1,1,1,1,0,777.35,192.17,-22.893488,-43.232956,319025.52
4311,Jacarepagua,Apartamento,102.0,3,2,5,0,3,2,1,0,0,0,0,608.89,672.06,-22.957986,-43.387393,554978.28
4312,Madureira,Apartamento,94.5,3,1,4,2,29,37,1,0,1,0,0,531.58,351.46,-22.871464,-43.346781,329386.16
4313,Humaita,Apartamento,90.1,3,0,5,2,18,28,1,0,1,1,0,1995.11,969.42,-22.944413,-43.197605,1055560.83
4314,Centro,Apartamento,94.0,2,1,3,0,7,3,1,1,0,1,0,503.54,590.16,-22.903567,-43.167859,753258.38
4315,Leblon,Apartamento,135.9,4,2,6,0,16,3,0,1,0,0,0,2682.81,2531.35,-22.988862,-43.231511,3847465.32
4316,Sao Cristovao,Flat,43.2,1,0,2,1,7,4,1,1,1,0,0,519.33,154.71,-22.898879,-43.236799,258736.12
4317,Niteroi,Apartamento,84.8,3,2,4,3,11,2,0,1,1,1,0,1001.99,567.54,-22.882812,-43.097399,834874.09
4318,Madureira,Flat,40.6,2,0,4,1,12,2,1,0,0,1,1,574.54,112.93,-22.875274,-43.339499,210633.27
4319,Centro,Apartamento,98.5,3,2,5,0,15,12,1,0,1,1,0,836.27,467.65,-22.910241,-43.166082,920084.03
4320,Barra da Tijuca,Apartamento,83.2,2,0,2,1,21,41,1,1,0,1,1,1452.26,1037.7,-23.001185,-43.36386,845748.46
4321,Centro,Casa,323.6,4,1,6,3,0,13,1,0,1,0,0,644.66,2132.3,-22.902658,-43.143136,3381314.33
4322,Tijuca,Cobertura,219.6,4,2,4,0,14,9,1,1,0,1,0,1267.93,1519.56,-22.931138,-43.238759,1906663.0
4323,Sao Cristovao,Apartamento,75.4,3,0,5,0,5,1,0,0,1,1,0,477.52,267.75,-22.894436,-43.232818,605884.91
4324,Ipanema,Casa,179.0,3,2,4,3,0,11,1,0,0,1,0,2583.75,2501.74,-22.985344,-43.207633,4262372.36
4325,Botafogo,Apartamento,179.3,4,1,5,2,30,3,1,0,0,0,0,1501.39,2375.28,-22.956892,-43.178705,2943925.19
4326,Tijuca,Apartamento,48.0,1,0,1,1,9,0,0,0,0,0,0,1021.39,226.14,-22.917957,-43.234837,381325.29
4327,Ipanema,Apartamento,70.0,3,1,3,1,21,11,1,0,0,0,0,1741.45,1304.77,-22.981213,-43.212139,1657275.42
4328,Ramos,Apartamento,91.3,3,1,3,2,13,13,0,1,1,1,0,660.17,298.59,-22.851111,-43.245459,430577.85
4329,Centro,Cobertura,176.1,3,2,3,1,9,54,0,0,0,1,0,1143.76,1353.45,-22.897832,-43.162841,1028663.94
4330,Niteroi,Cobertura,261.2,5,4,7,2,18,13,1,0,1,1,0,1060.5,1731.25,-22.868229,-43.108083,2589733.99
4331,Copacabana,Studio/Loft,37.5,1,0,2,1,24,10,0,0,0,0,1,1991.26,673.86,-22.970325,-43.18151,792478.62
4332,Niteroi,Cobertura,240.6,5,0,6,0,15,21,1,0,1,1,0,736.17,688.23,-22.885049,-43.096174,1632143.53
4333,Ipanema,Apartamento,94.3,3,2,5,3,14,21,1,1,0,0,1,4197.48,1882.67,-22.984634,-43.20124,2766060.47
4334,Recreio,Apartamento,86.4,3,1,5,1,17,15,1,0,0,1,1,1100.76,531.87,-23.02129,-43.482055,748722.47
4335,Centro,Cobertura,140.0,3,2,4,1,3,7,1,0,1,0,0,761.35,897.41,-22.911035,-43.169543,1007433.92
4336,Ipanema,Apartamento,96.6,3,1,5,0,6,2,1,0,1,1,0,366.33,2245.33,-22.983517,-43.217932,1593084.96
4337,Leblon,Apartamento,44.5,2,1,2,0,5,30,1,1,1,0,0,1974.54,684.31,-22.995973,-43.227885,981743.25
4338,Leblon,Cobertura,173.9,4,0,5,0,11,6,1,0,1,1,0,3191.48,3391.36,-22.977049,-43.223038,3734370.08
4339,Jacarepagua,Apartamento,109.5,2,0,3,2,17,7,1,1,0,1,1,613.74,580.85,-22.957698,-43.382753,997627.51
4340,Centro,Apartamento,144.8,3,2,3,1,17,4,1,0,1,1,0,645.41,339.85,-22.894509,-43.172801,1342576.65
4341,Copacabana,Apartamento,230.3,4,3,5,0,5,33,1,1,0,0,1,1999.21,2693.48,-22.977826,-43.180369,4519785.65
4342,Copacabana,Casa,164.9,4,3,4,1,0,4,1,0,0,0,1,1286.92,2717.38,-22.959445,-43.184761,3331442.84
4343,Tijuca,Apartamento,63.7,2,1,3,1,21,2,1,0,1,1,0,933.47,513.56,-22.914453,-43.241246,553515.91
4344,Flamengo,Cobertura,264.1,4,0,5,2,25,47,1,0,0,0,0,1608.22,2431.55,-22.941634,-43.174262,2603768.67
4345,Engenho Novo,Apartamento,190.1,4,1,4,2,25,3,1,1,1,0,0,451.98,1006.77,-22.919282,-43.27657,1346321.75
4346,Campo Grande,Apartamento,166.2,3,0,4,3,5,6,1,1,0,1,0,310.57,231.84,-22.899351,-43.555411,705662.06
4347,Madureira,Apartamento,59.5,1,0,1,1,10,17,1,1,0,1,0,519.46,152.58,-22.866174,-43.346131,254141.83
4348,Lapa,Apartamento,85.1,2,1,3,1,12,58,1,0,1,1,0,1098.74,559.87,-22.905728,-43.181908,493579.22
4349,Jacarepagua,Studio/Loft,47.0,2,1,4,2,4,21,1,0,0,1,0,459.1,204.8,-22.965561,-43.377661,260332.38
4350,Centro,Apartamento,130.0,3,2,4,0,17,18,0,0,0,1,0,704.97,652.81,-22.887441,-43.160238,1029199.91
4351,Botafogo,Cobertura,270.6,5,4,6,0,28,18,0,0,0,1,0,2105.54,2593.39,-22.957105,-43.18235,4470741.68
4352,Ipanema,Apartamento,75.2,3,1,3,0,30,6,1,0,0,0,1,2214.16,1412.52,-22.974287,-43.207412,2258597.11
4353,Meier,Apartamento,113.6,2,0,4,1,15,9,0,1,1,0,0,712.43,576.79,-22.917628,-43.288278,633657.24
4354,Ipanema,Casa,303.8,5,2,6,1,0,2,0,0,1,0,1,2340.13,5342.46,-22.989893,-43.21777,8844603.11
4355,Lapa,Apartamento,62.0,2,1,2,2,2,45,0,0,1,0,0,1176.04,371.39,-22.90495,-43.176424,475142.07
4356,Meier,Cobertura,350.4,5,4,5,1,25,25,1,0,1,1,0,498.19,2157.25,-22.889744,-43.288916,2209640.1
4357,Campo Grande,Flat,70.5,2,0,4,1,19,44,1,0,1,1,0,560.58,164.09,-22.893062,-43.552026,261832.51
4358,Jardim Botanico,Studio/Loft,31.6,0,0,1,1,25,9,0,0,1,1,0,1451.24,628.04,-22.967826,-43.232039,640949.89
4359,Jacarepagua,Flat,69.3,2,0,2,0,15,15,1,1,0,1,0,940.6,481.22,-22.969751,-43.378552,483519.45
4360,Ramos,Apartamento,124.6,3,0,4,3,20,2,0,0,1,0,0,591.02,402.66,-22.845441,-43.253019,630364.31
4361,Flamengo,Cobertura,296.3,5,1,5,1,14,1,1,0,1,1,0,1274.19,1984.5,-22.935438,-43.175758,2974995.61
4362,Tijuca,Cobertura,381.9,4,0,6,3,8,35,1,0,0,0,0,740.06,2497.54,-22.910426,-43.24876,2965407.54
4363,Meier,Apartamento,89.6,3,1,3,2,8,3,0,0,1,1,0,522.6,257.85,-22.894548,-43.294895,574044.62
4364,Campo Grande,Apartamento,102.8,2,1,4,1,24,28,1,0,0,1,0,282.2,320.31,-22.897783,-43.556092,345204.98
4365,Ramos,Apartamento,31.3,0,0,1,1,1,2,1,0,0,0,0,575.12,115.99,-22.862093,-43.245088,149869.54
4366,Copacabana,Studio/Loft,50.2,2,0,4,0,26,0,0,0,0,0,1,1662.23,633.51,-22.976909,-43.197202,1134229.86
4367,Recreio,Studio/Loft,49.0,1,0,1,1,25,20,1,1,0,0,1,679.73,356.06,-23.013574,-43.489843,528608.55
4368,Vila Isabel,Apartamento,154.8,4,2,6,0,23,18,0,0,1,0,0,752.59,691.47,-22.916308,-43.258092,1430178.08
4369,Lagoa,Apartamento,61.9,2,1,3,2,23,4,0,0,1,1,1,2643.06,705.35,-22.954244,-43.20713,1740308.57
4370,Recreio,Apartamento,132.2,4,2,4,1,26,0,1,0,0,1,1,686.83,554.34,-23.0134,-43.464386,1749796.43
4371,Gavea,Apartamento,135.3,3,2,5,1,4,23,0,0,0,0,0,2768.41,1943.32,-22.97197,-43.235842,2113689.52
4372,Copacabana,Apartamento,69.4,2,0,4,2,15,1,1,0,1,0,0,1702.42,397.84,-22.958357,-43.18168,1067926.08
4373,Jacarepagua,Studio/Loft,49.5,1,0,1,0,17,1,0,0,0,1,0,179.79,188.64,-22.965447,-43.362197,359617.31
4374,Lagoa,Apartamento,108.3,2,1,3,2,15,37,1,0,0,0,1,2863.97,1573.33,-22.965058,-43.216793,2173213.43
4375,Vila Isabel,Cobertura,121.4,3,0,3,1,11,19,1,0,1,1,0,644.77,593.24,-22.924255,-43.252087,654410.71
4376,Botafogo,Flat,63.7,2,0,4,1,27,14,0,1,1,1,0,878.09,966.11,-22.940734,-43.161414,845958.06
4377,Engenho Novo,Apartamento,66.2,1,0,2,0,4,7,0,0,1,1,0,304.29,141.3,-22.897642,-43.277456,360506.66
4378,Botafogo,Apartamento,46.0,1,0,1,1,12,5,1,0,0,1,0,875.1,295.86,-22.946358,-43.17777,507612.89
4379,Lapa,Apartamento,104.2,2,1,3,0,14,40,1,1,0,0,0,653.84,563.37,-22.925279,-43.184374,823094.08
4380,Leblon,Apartamento,87.7,2,0,2,0,6,6,0,1,0,1,1,3386.88,1340.61,-22.975375,-43.234401,2466237.17
4381,Jacarepagua,Apartamento,157.8,4,2,4,3,1,4,1,0,0,1,0,148.64,869.44,-22.948176,-43.402261,1156616.03
4382,Sao Conrado,Casa,217.0,4,3,6,2,0,8,1,0,1,1,1,1037.42,2432.65,-23.011809,-43.264478,3753949.52
4383,Flamengo,Apartamento,122.9,4,1,6,0,25,1,0,0,0,1,0,2428.5,1585.73,-22.939106,-43.17935,1587815.85
4384,Recreio,Apartamento,110.3,2,1,2,0,15,12,1,0,0,1,1,934.74,771.54,-23.010319,-43.472298,1287833.64
4385,Centro,Flat,71.0,3,2,4,1,1,7,0,0,0,0,0,717.28,264.55,-22.913743,-43.180823,499894.35
4386,Niteroi,Apartamento,63.1,1,0,2,1,5,65,1,1,1,0,0,846.12,234.74,-22.891473,-43.10456,298414.07
4387,Jardim Botanico,Studio/Loft,39.9,1,0,1,0,9,3,0,0,1,1,0,2707.47,732.67,-22.973451,-43.216861,611528.55
4388,Lagoa,Apartamento,85.1,2,0,2,0,11,11,0,0,0,0,1,1088.6,1564.26,-22.972733,-43.216845,2133154.46
4389,Engenho Novo,Casa,268.4,5,2,7,1,0,11,1,1,1,1,0,804.63,884.39,-22.90427,-43.263198,1404795.98
4390,Tijuca,Apartamento,99.7,3,0,3,2,9,14,0,0,0,0,0,1346.43,469.3,-22.920476,-43.239234,766599.72
4391,Botafogo,Apartamento,70.4,2,1,3,1,12,12,1,0,0,1,0,1252.92,663.88,-22.940204,-43.175214,989621.61
4392,Ramos,Studio/Loft,34.9,0,0,2,1,8,0,1,0,0,1,0,438.63,49.88,-22.850755,-43.247029,183188.57
4393,Jacarepagua,Apartamento,174.0,3,1,4,2,3,6,1,0,0,1,1,1046.21,1058.29,-22.949431,-43.370798,1419076.27
4394,Meier,Apartamento,45.7,1,0,2,0,30,25,0,0,1,1,0,965.57,235.33,-22.89504,-43.277122,257194.85
4395,Barra da Tijuca,Apartamento,119.5,3,2,4,2,19,6,1,0,1,1,1,866.96,971.09,-23.008801,-43.344396,2027105.52
4396,Recreio,Apartamento,147.9,3,0,4,3,6,10,0,1,0,1,0,452.97,550.23,-23.020905,-43.464041,1453921.41
4397,Botafogo,Flat,63.6,1,0,1,1,16,65,1,0,0,1,0,1998.97,685.14,-22.937606,-43.174851,647302.48
4398,Ramos,Apartamento,198.0,4,1,4,0,13,8,1,1,1,1,0,121.87,1105.29,-22.852087,-43.248037,888369.02
4399,Lagoa,Apartamento,131.0,4,3,5,1,20,2,1,0,0,1,1,2333.23,857.45,-22.973338,-43.218247,3744405.16
4400,Madureira,Flat,60.5,1,0,1,1,16,1,1,0,1,0,0,249.71,204.63,-22.873534,-43.33693,287845.5
4401,Madureira,Apartamento,74.7,2,1,3,0,25,5,1,1,1,1,0,394.41,139.49,-22.863588,-43.320715,328494.29
4402,Ramos,Studio/Loft,42.0,2,0,3,1,5,7,1,0,0,0,0,414.21,96.2,-22.858291,-43.258238,234722.61
4403,Leblon,Apartamento,118.2,3,1,5,2,10,16,1,0,0,0,0,3063.43,2586.36,-22.974375,-43.217795,2548068.62
4404,Gavea,Apartamento,90.1,3,2,3,0,18,8,1,0,1,1,0,1818.07,954.23,-22.977729,-43.243519,1724727.11
4405,Recreio,Apartamento,66.9,2,0,2,0,16,1,1,1,1,0,0,814.28,357.1,-23.006289,-43.477876,657871.52
4406,Vila Isabel,Casa,116.3,2,0,2,1,0,9,0,0,0,1,0,817.73,857.6,-22.90807,-43.265456,824372.6
4407,Niteroi,Apartamento,96.9,2,1,4,1,12,4,0,0,1,1,0,1319.05,591.49,-22.887199,-43.089667,826853.51
4408,Barra da Tijuca,Apartamento,49.8,1,0,2,0,24,10,0,0,1,0,0,866.37,280.79,-22.993873,-43.361569,445425.2
4409,Santa Teresa,Apartamento,74.5,2,1,2,0,12,19,0,0,1,1,0,1288.99,475.53,-22.931575,-43.186046,610127.49
4410,Lagoa,Apartamento,34.0,1,0,1,0,11,6,1,0,0,1,1,1469.8,477.79,-22.968861,-43.213758,913764.5
4411,Barra da Tijuca,Casa,291.0,4,3,6,3,0,7,1,0,0,1,1,995.68,2639.66,-23.000311,-43.366789,5046899.37
4412,Ipanema,Studio/Loft,50.7,2,1,4,0,15,24,1,1,0,1,1,1593.12,662.83,-22.997207,-43.208447,1249991.84
4413,Ramos,Apartamento,92.9,2,0,2,1,17,10,1,0,0,0,0,515.0,408.79,-22.869774,-43.262004,462147.42
4414,Lagoa,Studio/Loft,60.1,2,1,3,0,6,20,1,0,0,0,0,2385.94,808.38,-22.959907,-43.207599,1064402.96
4415,Humaita,Apartamento,154.3,4,0,6,1,17,6,1,1,1,1,0,1072.28,1989.51,-22.958217,-43.183778,2339556.58
4416,Madureira,Apartamento,109.0,3,2,3,0,8,4,1,1,0,0,0,473.95,362.5,-22.869695,-43.339251,495893.23
4417,Tijuca,Apartamento,86.0,2,1,2,0,8,14,1,1,0,1,0,967.23,414.51,-22.924501,-43.248029,873416.03
4418,Leblon,Studio/Loft,34.8,1,0,2,1,20,0,1,0,1,1,0,2648.73,636.86,-22.973762,-43.221736,991235.49
4419,Leblon,Studio/Loft,43.7,2,0,2,1,16,31,0,0,0,0,1,1413.79,871.68,-22.995874,-43.233676,901999.28
4420,Jacarepagua,Cobertura,209.4,4,1,5,0,28,42,1,0,0,1,0,914.44,1751.65,-22.953926,-43.389346,1174693.19
4421,Jardim Botanico,Apartamento,112.1,3,2,5,0,8,4,1,0,0,0,0,1746.91,1751.72,-22.950865,-43.219906,2077872.57
4422,Botafogo,Cobertura,273.6,4,3,5,1,16,5,1,0,0,0,0,1314.2,2249.27,-22.954717,-43.194981,4568322.74
4423,Vila Isabel,Cobertura,203.0,4,3,6,3,5,21,0,0,0,0,0,682.49,749.09,-22.92553,-43.260099,1308314.51
4424,Flamengo,Cobertura,322.8,5,1,7,0,11,36,1,0,1,0,1,777.63,2863.4,-22.931092,-43.168766,4056898.0
4425,Vila Isabel,Apartamento,82.1,2,0,4,0,24,2,1,0,0,0,1,902.75,623.74,-22.912584,-43.244131,688579.35
4426,Barra da Tijuca,Apartamento,90.8,2,1,3,0,16,34,1,1,0,1,1,1165.01,887.2,-23.010649,-43.378364,1146459.85
4427,Botafogo,Flat,43.1,1,0,1,1,26,2,1,0,0,1,0,1833.51,420.84,-22.95115,-43.179048,564881.66
